,source,target,coef_mean,coef_abs,p,-logp
4374,Eip74EF,CG14500,0.000256537,0.000256537,2.6912703641705236e-07,6.5700426709581725
4375,Ets21C,CG14500,-2.3889163e-05,2.3889163e-05,0.010788756878852257,1.9670285934780853
4376,rn,CG14500,-0.00016416748,0.00016416748,0.00022996380406643412,3.6383405158575264
4377,dmrt99B,CG14500,-3.81538e-06,3.81538e-06,0.3721576949918236,0.4292729968039452
4378,slp1,CG14500,-8.569164e-05,8.569164e-05,3.353438565180315e-06,5.474509645502718
4379,pnt,CG14500,1.1921563e-05,1.1921563e-05,0.11737521890523898,0.9304235847641824
4380,Abd-B,CG14500,-0.00012001249,0.00012001249,4.591483143404354e-07,6.338047005758377
4381,fd19B,CG14500,8.2088405e-07,8.2088405e-07,0.6527848712324531,0.18522991923029705
4382,fd96Cb,CG14500,-3.1665793e-05,3.1665793e-05,0.15534659139344847,0.8086982715706221
4383,Sox15,CG14500,0.0005836952,0.0005836952,6.186163360537721e-13,12.20857861558998
4384,bab2,CG14502,7.2079e-05,7.2079e-05,0.00495487064056457,2.3049676793870497
4385,fd19B,CG14502,-4.761881e-07,4.761881e-07,0.31507494330100133,0.5015861332233333
4386,kay,CG14502,1.9568157e-05,1.9568157e-05,0.009163265012507674,2.037949752941112
4387,Sox21b,CG14502,1.0708696e-05,1.0708696e-05,0.006425770852334583,2.192074765765678
4388,peb,CG14502,-5.9487397e-06,5.9487397e-06,0.14879201279771076,0.8274203812295318
4389,Sox21a,CG14502,-1.1259873e-06,1.1259873e-06,0.004677066033369353,2.3300264984418306
4390,jigr1,CG14502,5.777532e-07,5.777532e-07,0.9122297783444395,0.039895754985251504
4391,tup,CG14502,5.9717193e-05,5.9717193e-05,0.0055652249839646265,2.254517273859499
4392,bap,CG14502,3.550144e-05,3.550144e-05,0.008769251799393371,2.05703745945682
4393,Abd-B,CG14502,-3.526162e-06,3.526162e-06,0.2726946643476188,0.5643233595539933
4394,pnr,CG14502,1.7147688e-05,1.7147688e-05,0.0243120420158627,1.6141785623834626
4395,dve,CG14502,-2.2045379e-05,2.2045379e-05,0.010341216386084788,1.9854283743277252
4396,grn,CG14502,-1.2495691e-06,1.2495691e-06,0.6646728834908645,0.17739203867810147
4397,klu,CG14502,3.1847307e-05,3.1847307e-05,0.005659189749320811,2.247245744180695
4398,bi,CG14502,-1.703642e-05,1.703642e-05,0.008417776641382019,2.0748026020736483
4399,fd96Cb,CG14502,8.564051e-06,8.564051e-06,0.03174724211230498,1.498293995960348
4400,vnd,CG14502,1.8306309e-06,1.8306309e-06,0.025193010869438835,1.5987199259579148
4401,bs,CG14502,-5.677865e-06,5.677865e-06,0.08472881044175119,1.0719688908692873
4402,rn,CG14502,-1.5457566e-05,1.5457566e-05,0.03134332088320836,1.5038549911205983
4403,pdm3,CG14502,-1.0949331e-05,1.0949331e-05,0.006666468083925087,2.176104195756688
4404,H15,CG14502,3.7173174e-07,3.7173174e-07,0.8205798682011652,0.08587914205640103
4405,Atf3,CG14502,-8.933319e-06,8.933319e-06,0.15274520647602788,0.816032410111108
4406,tx,CG14511,0.01254756,0.01254756,0.08946278460788346,1.048357588155124
4407,slp2,CG14511,0.0020058209,0.0020058209,0.27510671236919626,0.5604988130660103
4408,Mes2,CG14511,-0.009527673,0.009527673,0.0001012643066599125,3.994543606488357
4409,scrt,CG14511,-0.005506903,0.005506903,0.0012102700516616832,2.917117713269694
4410,E(spl)mdelta-HLH,CG14511,-0.0061676903,0.0061676903,0.24227447648097003,0.6156923362023144
4411,ken,CG14511,0.25566527,0.25566527,1.6307248339348873e-31,30.787619314977814
4412,sna,CG14511,0.0021985802,0.0021985802,0.39296908007004117,0.4056416198109315
4413,E(spl)m5-HLH,CG14511,0.00096678716,0.00096678716,0.33446484305995905,0.47564952593052895
4414,slp1,CG14511,-0.005415873,0.005415873,0.0033202861498982856,2.4788244861855455
4415,fd19B,CG14511,-0.0050403248,0.0050403248,4.184636675804167e-10,9.378342242937892
4416,pnr,CG14511,-0.025498772,0.025498772,1.822941829064001e-12,11.739227189666247
4417,bab2,CG14537,0.0,0.0,,-0.0
4418,ac,CG14537,0.0,0.0,,-0.0
4419,ken,CG14537,0.0,0.0,,-0.0
4420,gl,CG14537,0.0,0.0,,-0.0
4421,Abd-B,CG14537,0.0,0.0,,-0.0
4422,so,CG14537,0.0,0.0,,-0.0
4423,Atf3,CG14537,0.0,0.0,,-0.0
4424,fd96Cb,CG14537,0.0,0.0,,-0.0
4425,fd19B,CG14537,0.0,0.0,,-0.0
4426,E(spl)mdelta-HLH,CG14545,0.000118292315,0.000118292315,3.960731256424039e-05,4.402224624349464
4427,E(spl)m5-HLH,CG14545,1.8674182e-05,1.8674182e-05,0.30198061887443006,0.5200209291818815
4428,E(spl)mbeta-HLH,CG14545,7.746844e-05,7.746844e-05,0.0006643116578782072,3.1776281261407906
4429,h,CG14545,0.00015759458,0.00015759458,5.373663739049238e-09,8.269729513348414
4430,gl,CG14545,-5.637321e-06,5.637321e-06,3.055345574413154e-05,4.514939661829626
4431,bi,CG14551,1.1427101e-05,1.1427101e-05,0.0036788864852054285,2.434283612443259
4432,ac,CG14551,6.100292e-06,6.100292e-06,0.31657858202995626,0.49951847046181097
4433,opa,CG14551,6.6875646e-06,6.6875646e-06,0.02342460232223311,1.6303277733633759
4434,so,CG14551,-1.2469467e-05,1.2469467e-05,0.006666945626478675,2.1760730868298235
4435,sna,CG14551,-5.5389796e-06,5.5389796e-06,0.0031305186335881217,2.504383706847587
4436,H15,CG14551,9.760676e-06,9.760676e-06,0.12224993893787266,0.9127513491282815
4437,vri,CG14551,-3.7174639e-06,3.7174639e-06,0.0015764472112964865,2.8023205674003675
4438,dmrt99B,CG14551,-8.602036e-07,8.602036e-07,0.006213590073818519,2.2066574016363996
4439,oc,CG14551,-1.8964814e-05,1.8964814e-05,0.0033155753442773235,2.479441098582287
4440,fd19B,CG14551,-4.472251e-07,4.472251e-07,0.022498233085404693,1.6478515881726632
4441,fd96Cb,CG14551,2.875851e-05,2.875851e-05,0.00044305379603960755,3.353543538100422
4442,gem,CG14551,-7.332222e-06,7.332222e-06,0.0009792995675242204,3.0090844372858956
4443,bab2,CG14565,-0.0012486556,0.0012486556,1.1427300708980343e-12,11.942056344026367
4444,RunxA,CG14565,2.9263754e-05,2.9263754e-05,0.0005521471058858691,3.257945199873802
4445,peb,CG14565,2.5714276e-05,2.5714276e-05,0.6315289658301575,0.19960672521679731
4446,Eip74EF,CG14565,9.3316296e-05,9.3316296e-05,0.022853393648454245,1.6410492996045665
4447,opa,CG14565,-9.691169e-05,9.691169e-05,0.11788180384161807,0.9285532271445837
4448,Ets21C,CG14565,0.00020203303,0.00020203303,1.0699610057011737e-06,5.970632049714227
4449,fd19B,CG14565,3.2231277e-05,3.2231277e-05,0.021625133031135592,1.665041212209488
4450,dve,CG14565,-0.00020611199,0.00020611199,4.037697890995937e-06,5.393866178998562
4451,D,CG14565,-3.952524e-05,3.952524e-05,0.004743630823916597,2.323889117572682
4452,aop,CG14565,-1.47830015e-05,1.47830015e-05,0.8159328753491777,0.08834556804092142
4453,slp1,CG14565,9.048006e-05,9.048006e-05,0.0048696209324756365,2.3125048443996343
4454,pnt,CG14565,0.00040420846,0.00040420846,6.724381800962657e-13,12.172347635901241
4455,H15,CG14565,0.00022380533,0.00022380533,7.147380160674791e-08,7.145853117676021
4456,Ptx1,CG14565,4.8794536e-05,4.8794536e-05,0.02509738160116756,1.6003715859086747
4457,gem,CG14565,-6.020205e-05,6.020205e-05,6.3277966675732275e-06,5.198747484562483
4458,sr,CG14565,-0.00024020716,0.00024020716,1.6068784875030826e-07,6.794016963437132
4459,bs,CG14566,0.017695285,0.017695285,2.5757359818673575e-18,17.589098655091128
4460,sna,CG14566,-0.0025255664,0.0025255664,7.132352197850965e-14,13.146767219365639
4461,RunxA,CG14567,-0.00056503905,0.00056503905,1.1821885617802052e-09,8.927313246966298
4462,rn,CG14567,0.0017801885,0.0017801885,2.5409567400424843e-11,10.595002728779132
4463,dmrt99B,CG14567,0.0019472848,0.0019472848,3.0548543944584585e-13,12.515009484992696
4464,fd19B,CG14567,-0.00029535734,0.00029535734,2.4620665241911435e-07,6.608700216758558
4465,kay,CG14567,0.00089421525,0.00089421525,1.960000964397128e-09,8.707743714953601
4466,nub,CG14569,-3.1300482e-05,3.1300482e-05,0.6840824910497101,0.16489152511090707
4467,bs,CG14569,0.0003142285,0.0003142285,0.0008638081804936339,3.0635826873845824
4468,Sp1,CG14569,-0.0010565796,0.0010565796,4.726298185331442e-13,12.325478881908301
4469,Stat92E,CG14569,0.00061479944,0.00061479944,5.39467003638107e-12,11.268035113680114
4470,E(spl)m3-HLH,CG14569,0.00049490965,0.00049490965,1.5736931091806415e-05,4.803079956846282
4471,dve,CG14569,0.00085672835,0.00085672835,1.8692423605359667e-07,6.728334385609117
4472,vri,CG14569,-0.00049329107,0.00049329107,2.2215107581283741e-10,9.653351579256567
4473,gsb,CG14569,-3.9206666e-06,3.9206666e-06,0.6412465685353727,0.19297494588814273
4474,pnr,CG14569,-0.0001952419,0.0001952419,0.021526540450739325,1.6670257604170333
4475,sr,CG14569,0.00030121565,0.00030121565,0.0009646579862489634,3.015626635892211
4476,gl,CG14569,-6.204173e-05,6.204173e-05,4.965357062419595e-07,6.304049515615169
4477,bab2,CG14570,-0.00034185307,0.00034185307,0.20230277127014984,0.6939981679504488
4478,fd96Cb,CG14570,-0.00088310963,0.00088310963,3.8664890749193305e-11,10.412683212618727
4479,ab,CG14570,-0.0019226142,0.0019226142,7.314306743867921e-08,7.13582683038357
4480,Ets21C,CG14570,-0.0007802887,0.0007802887,4.205227160787347e-07,6.376210539221169
4481,jigr1,CG14570,0.0007558983,0.0007558983,8.949804848007369e-07,6.048186434444709
4482,fd19B,CG14570,0.00065601914,0.00065601914,1.0001433889284084e-19,18.99993773144383
4483,kay,CG14570,0.00016413792,0.00016413792,0.11036312729958825,0.9571760016532417
4484,Sox14,CG14570,0.00052330736,0.00052330736,0.014332295971165766,1.8436842319518605
4485,bab2,CG14572,-0.0012761562,0.0012761562,1.388785198026131e-08,7.8573649209477034
4486,nub,CG14572,-0.00023827807,0.00023827807,1.219950703922745e-06,5.9136577180522
4487,E(spl)m5-HLH,CG14572,-2.4868013e-05,2.4868013e-05,0.41301064974789514,0.3840387496338821
4488,slp1,CG14572,-0.00032939666,0.00032939666,3.446907387521906e-12,11.462570385181703
4489,Abd-B,CG14572,0.00037473388,0.00037473388,1.2169599008970945e-05,4.914723731635202
4490,fd19B,CG14572,-0.00014502647,0.00014502647,2.0307452753662387e-17,16.692344548500984
4491,fd96Cb,CG14572,-0.0003462125,0.0003462125,1.691879802746337e-08,7.77163049405009
4492,vvl,CG14572,-9.8127945e-05,9.8127945e-05,0.001271228230327776,2.8957764712605245
4493,ems,CG14598,0.01654657,0.01654657,3.6008234797974107e-16,15.443598168167444
4494,nub,CG14598,0.00023271577,0.00023271577,0.5755917923391575,0.23988540752074766
4495,fd96Cb,CG14598,-0.0011498106,0.0011498106,2.220544522939895e-05,4.6535405145987205
4496,Dr,CG14598,-0.0042532505,0.0042532505,5.614402609974973e-13,12.250696447237557
4497,fd19B,CG14598,-0.000337563,0.000337563,5.970347238520845e-07,6.224000409341651
4498,vvl,CG14598,-4.289836e-05,4.289836e-05,0.919735022476527,0.036337275754252586
4499,repo,CG14598,0.0032555135,0.0032555135,8.525780490219061e-07,6.069265853147227
4500,toe,CG14598,0.0062281247,0.0062281247,1.0906598486449108e-07,6.96231067460896
4501,D,CG14598,-4.9962196e-05,4.9962196e-05,0.8191204947053559,0.08665220771883153
4502,tup,CG14598,0.008032114,0.008032114,5.0910338573018086e-12,11.293194014730398
4503,slp1,CG14598,-0.0025773528,0.0025773528,3.397314569643675e-06,5.468864238371259
4504,so,CG14598,0.0036657138,0.0036657138,0.0013194768813548918,2.8795982146807315
4505,gsb,CG14598,0.0027523267,0.0027523267,0.00319562172300459,2.495444635282567
4506,Sox14,CG14598,0.0012921435,0.0012921435,0.016561419083619237,1.7809024529508817
4507,NK7.1,CG14598,-0.0024072414,0.0024072414,1.1321206544802822e-05,4.946107286237242
4508,Sox15,CG14598,-0.0012628555,0.0012628555,0.01411997214079782,1.8501661601616735
4509,dve,CG14598,-0.0034793187,0.0034793187,1.6493536499415886e-06,5.782686214124435
4510,fd96Cb,CG14605,-1.05673835e-05,1.05673835e-05,0.003042153999333533,2.5168188049549727
4511,so,CG14605,-1.3559917e-05,1.3559917e-05,0.0018907738846226242,2.723360404805031
4512,rn,CG14605,-1.4363262e-05,1.4363262e-05,0.000511575458469902,3.291090297865679
4513,jigr1,CG14605,4.6658915e-05,4.6658915e-05,1.5580241036321068e-06,5.807425827797316
4514,gl,CG14605,-2.9843454e-07,2.9843454e-07,0.379225433967728,0.4211025430074501
4515,Dfd,CG14605,6.754452e-07,6.754452e-07,0.07608174767107825,1.1187195197931994
4516,kay,CG14605,-1.02457825e-05,1.02457825e-05,0.0011621756851685997,2.934728215033513
4517,pnr,CG14605,-1.7742963e-05,1.7742963e-05,2.583913799324238e-06,5.587721978719625
4518,fd19B,CG14605,6.1763253e-06,6.1763253e-06,4.476159091244261e-07,6.349094486213918
4519,sc,CG14625,0.0,0.0,,-0.0
4520,ovo,CG14625,0.0,0.0,,-0.0
4521,slp1,CG14625,0.0,0.0,,-0.0
4522,Abd-B,CG14625,0.0,0.0,,-0.0
4523,fd19B,CG14625,0.0,0.0,,-0.0
4524,Atf3,CG14625,0.0,0.0,,-0.0
4525,gl,CG14625,0.0,0.0,,-0.0
4526,slp2,CG14626,3.209233e-05,3.209233e-05,0.057189370755310755,1.2426846818936095
4527,retn,CG14626,-3.6231273e-07,3.6231273e-07,0.13725085560637254,0.8624849395265549
4528,twi,CG14626,-2.8743725e-07,2.8743725e-07,0.07886369174949177,1.1031228966908269
4529,fd19B,CG14626,-1.1994302e-07,1.1994302e-07,0.145800523922876,0.8362409154116986
4530,h,CG14626,4.4780672e-06,4.4780672e-06,0.05140382000716923,1.2890046057831406
4531,pnr,CG14626,6.6587704e-06,6.6587704e-06,0.02221251510385884,1.6534022638790307
4532,slp2,CG14636,-0.000355934,0.000355934,2.662044724444519e-07,6.574784652311271
4533,slbo,CG14636,0.0003426459,0.0003426459,0.39374267999418466,0.4047875070250311
4534,jigr1,CG14636,0.00081480946,0.00081480946,2.9730640081443036e-08,7.526795740615236
4535,erm,CG14636,0.0,0.0,,-0.0
4536,fd19B,CG14636,-0.000242558,0.000242558,1.6330099343821014e-09,8.787011173233813
4537,slp2,CG14687,0.002303705,0.002303705,0.004031118113580844,2.39457447663611
4538,jigr1,CG14687,0.0015650654,0.0015650654,0.0007194092204916682,3.143024000235898
4539,rn,CG14687,0.0028607799,0.0028607799,4.386805032673474e-05,4.357851666966298
4540,slbo,CG14687,0.0025027487,0.0025027487,1.0048164603090196e-05,4.99791325919324
4541,disco,CG14687,0.006914733,0.006914733,1.4070351386139401e-12,11.851695056569817
4542,erm,CG14687,0.0,0.0,,-0.0
4543,D,CG14687,0.002000928,0.002000928,2.8449925298655885e-11,10.545918869600163
4544,vri,CG14687,0.0014816192,0.0014816192,5.076016642624855e-05,4.29447696266317
4545,Atf3,CG14687,-0.0011589915,0.0011589915,0.24162066320908093,0.616865927940185
4546,so,CG14687,0.003818882,0.003818882,2.106547921889403e-05,4.6764286566532505
4547,kay,CG14687,-0.002896093,0.002896093,1.0628621137026718e-09,8.97352307333395
4548,fd96Cb,CG14687,0.00066050503,0.00066050503,0.003832980508018125,2.4164633892720486
4549,fd19B,CG14687,-9.41461e-05,9.41461e-05,0.04461256480217824,1.3505428081994553
4550,sv,CG14692,-9.46969e-06,9.46969e-06,2.5650690254024436e-06,5.590900943632849
4551,ems,CG14692,0.000101632366,0.000101632366,7.168990349994542e-05,4.144542004206926
4552,RunxA,CG14692,-8.000203e-06,8.000203e-06,9.418545342949779e-10,9.026016167091738
4553,slp2,CG14692,-0.00022249918,0.00022249918,9.261370266498351e-08,7.033324752502425
4554,bs,CG14692,-1.4352203e-06,1.4352203e-06,0.45426962829088835,0.34268629841892645
4555,Hey,CG14692,-3.9616294e-05,3.9616294e-05,1.7768321368902394e-06,5.750353599468656
4556,Ubx,CG14692,9.5463365e-05,9.5463365e-05,0.004251237880702597,2.3714845931307273
4557,CG12769,CG14692,3.444294e-05,3.444294e-05,0.08240721858316787,1.0840347439639781
4558,E5,CG14692,-7.223349e-05,7.223349e-05,0.003130589723371531,2.504373844727689
4559,Ets98B,CG14692,-1.17813e-05,1.17813e-05,0.002150872798911377,2.6673852727200953
4560,slp1,CG14692,-9.907232e-06,9.907232e-06,0.42526579265349496,0.3713395494733842
4561,bap,CG14692,-3.922143e-05,3.922143e-05,1.466432110442303e-07,6.8337380382018535
4562,Antp,CG14692,0.000358319,0.000358319,4.3054575838238675e-09,8.36598068496084
4563,H15,CG14692,0.000138518,0.000138518,7.677910818881607e-08,7.114756936643274
4564,fd96Cb,CG14692,0.00010080702,0.00010080702,1.7393453574769337e-06,5.759614177655059
4565,fd19B,CG14692,7.7242015e-07,7.7242015e-07,0.22152520570412604,0.6545768514931953
4566,sv,CG14695,0.00035902337,0.00035902337,0.08456080551879215,1.072830888629908
4567,ems,CG14695,-0.003898404,0.003898404,0.0017356055139771728,2.760548978797461
4568,bab2,CG14695,0.0016097601,0.0016097601,0.07874475624949757,1.1037783570016222
4569,Awh,CG14695,0.001959624,0.001959624,0.0013355896824866875,2.874326944556575
4570,Ubx,CG14695,0.008337266,0.008337266,2.3603992451992238e-07,6.62701453291029
4571,pdm3,CG14695,0.0011486145,0.0011486145,0.0002507313487932563,3.6007913630630166
4572,E5,CG14695,0.0015268169,0.0015268169,0.0798408419189739,1.0977748920759367
4573,luna,CG14695,0.006181245,0.006181245,9.811417648535922e-16,15.008268237018134
4574,Abd-B,CG14695,-0.0064860666,0.0064860666,0.0005049848054840132,3.296721689195645
4575,CG42741,CG14695,-0.0066392687,0.0066392687,3.2459383946652352e-12,11.48865972699618
4576,Antp,CG14695,-0.011723393,0.011723393,1.215137176543292e-05,4.915374691898618
4577,NK7.1,CG14695,0.0046648355,0.0046648355,3.119659288457279e-07,6.505892834578611
4578,sc,CG14695,-0.0038618864,0.0038618864,0.2249906352957823,0.6478355579953294
4579,org-1,CG14715,0.18578944,0.18578944,5.886590536299618e-10,9.230136172105311
4580,unpg,CG14715,-0.1594468,0.1594468,1.0234871826287334e-06,5.989917591739599
4581,cad,CG14715,0.0326351,0.0326351,4.2797567269862435e-11,10.36858091676491
4582,nub,CG14715,-0.0005185725,0.0005185725,0.9777655116063473,0.009765285525045816
4583,fd19B,CG14715,0.006972196,0.006972196,0.0027002624066559087,2.5685940298316807
4584,E(spl)m8-HLH,CG14715,-0.16399772,0.16399772,5.969677887771101e-11,10.22404910192551
4585,E(spl)m5-HLH,CG14715,-0.06817308,0.06817308,2.3414766866297314e-07,6.630510161998266
4586,H15,CG14715,0.05887642,0.05887642,0.022392669195926782,1.6498941356317647
4587,h,CG14715,0.39646468,0.39646468,9.178873572948037e-10,9.037210611943525
4588,fd96Cb,CG14715,-0.1261496,0.1261496,6.763089050586706e-09,8.169854894117789
4589,E(spl)mgamma-HLH,CG14715,-0.51477444,0.51477444,5.189070067033015e-15,14.284910465069121
4590,Sox21a,CG14739,0.0,0.0,,-0.0
4591,Stat92E,CG14739,0.0,0.0,,-0.0
4592,gcm,CG14739,0.0,0.0,,-0.0
4593,dmrt99B,CG14739,0.0,0.0,,-0.0
4594,dve,CG14739,0.0,0.0,,-0.0
4595,bab2,CG14742,-0.001915909,0.001915909,3.2923472144236832e-09,8.482494369888519
4596,nub,CG14742,-0.000117285395,0.000117285395,0.10043409101025239,0.9981188467071369
4597,SoxN,CG14742,0.000568615,0.000568615,1.5794106874766649e-09,8.801504927550994
4598,jigr1,CG14742,0.0003824062,0.0003824062,0.001087268444593202,2.963663216160117
4599,vri,CG14742,-0.00035040794,0.00035040794,3.741871731855981e-12,11.426911103822091
4600,ab,CG14742,-0.00023196562,0.00023196562,0.012362861673451853,1.9078809899964386
4601,h,CG14752,0.00068956637,0.00068956637,0.00017164916753745213,3.7653582984704923
4602,RunxA,CG14752,2.7196214e-05,2.7196214e-05,0.005908312505801033,2.2285365418036207
4603,sc,CG14752,-0.0002340322,0.0002340322,0.02852974100396687,1.5447021708966768
4604,cad,CG14752,-6.298707e-05,6.298707e-05,8.205176522201708e-09,8.085912071308817
4605,peb,CG14752,-0.000672875,0.000672875,0.0007135055307187927,3.1466026561143754
4606,odd,CG14752,0.00015454166,0.00015454166,0.10706283552818749,0.9703612586367119
4607,E(spl)m5-HLH,CG14752,-0.00025855852,0.00025855852,5.564355555660586e-06,5.254585126895699
4608,Abd-B,CG14752,-2.4260069e-06,2.4260069e-06,0.9719635255297652,0.012350032356001718
4609,Atf3,CG14752,0.001705509,0.001705509,3.676174001938876e-06,5.434603940622853
4610,cato,CG14752,-6.0689064e-05,6.0689064e-05,0.0004551299716732751,3.3418645639580795
4611,Ptx1,CG14752,0.0014902845,0.0014902845,0.0035502288344523925,2.449743653047161
4612,bab2,CG14756,-6.1983555e-05,6.1983555e-05,0.004220564393755349,2.3746294692506487
4613,slp2,CG14756,-8.011923e-05,8.011923e-05,8.12381152209514e-08,7.0902401610751555
4614,nub,CG14756,0.000101094294,0.000101094294,2.718204535398787e-05,4.565717867230846
4615,cad,CG14756,-3.0231304e-06,3.0231304e-06,0.08407330257269083,1.075341892264954
4616,peb,CG14756,-8.026674e-05,8.026674e-05,1.2064065090435458e-06,5.9185063282763
4617,Optix,CG14756,0.00012112184,0.00012112184,2.8248414520709793e-06,5.549005922507546
4618,Eip74EF,CG14756,-9.875237e-05,9.875237e-05,9.818937452127354e-06,5.007935506474265
4619,Stat92E,CG14756,9.74811e-05,9.74811e-05,2.6577241995117283e-08,7.575490089173893
4620,twi,CG14756,4.4860666e-05,4.4860666e-05,6.650463792615797e-08,7.177148066644237
4621,pdm3,CG14756,1.26884615e-05,1.26884615e-05,0.4302163327374352,0.3663131060752478
4622,D,CG14756,-3.777116e-05,3.777116e-05,1.87137496167746e-08,7.727839185523988
4623,bap,CG14756,7.138294e-05,7.138294e-05,0.016181853982143415,1.7909717220261203
4624,Dfd,CG14756,1.2263603e-05,1.2263603e-05,0.004752296890652414,2.323096435462803
4625,fd19B,CG14756,1.0574376e-05,1.0574376e-05,4.241794665183296e-05,4.372450358435249
4626,Ptx1,CG14756,-2.531254e-05,2.531254e-05,0.1840111981852481,0.7351557467617853
4627,fd96Cb,CG14756,-2.6246025e-05,2.6246025e-05,0.004816650880541872,2.3172548309844916
4628,dve,CG14756,-0.00016396231,0.00016396231,2.1596900050337787e-09,8.665608581610597
4629,bi,CG14770,0.00071568176,0.00071568176,0.00011406388384713198,3.9428518448790806
4630,Lim1,CG14770,0.0008455849,0.0008455849,2.1493424538278785e-10,9.66769438303861
4631,en,CG14770,-0.0013656616,0.0013656616,3.3594101359858446e-10,9.473736971769501
